onset	duration	TrialEvent	BlockNumber	TrialNumber	Condition	SceneCategory	ObjectCategory	SceneRem	ObjectRem	MemCategory	Target	Distracter	PreEvent_PupilMax	Event_PupilDilation	MemoryStrength
2.116000e+00	1	MoneyCue	3	1	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor5.jpg	animate22.jpg	70.233	0.34746	1
3.116000e+00	4	Anticipation	3	1	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor5.jpg	animate22.jpg	n/a	n/a	1
7.116000e+00	2.5	Image	3	1	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor5.jpg	animate22.jpg	68.333	0.24044	1
1.684800e+01	1	MoneyCue	3	2	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor20.jpg	animate5.jpg	66.7	-1.7984	2
1.784800e+01	4	Anticipation	3	2	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor20.jpg	animate5.jpg	n/a	n/a	2
2.184800e+01	2.5	Image	3	2	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor20.jpg	animate5.jpg	63.8	0.79016	2
3.256300e+01	1	MoneyCue	3	3	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor48.jpg	animate45.jpg	58.9	-1.1131	3
3.356300e+01	2	Anticipation	3	3	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor48.jpg	animate45.jpg	n/a	n/a	3
3.556300e+01	2.5	Image	3	3	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor48.jpg	animate45.jpg	55.1	6.6377	3
4.529500e+01	1	MoneyCue	3	4	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor61.jpg	inanimate37.jpg	63.567	-0.2917	2
4.629500e+01	4	Anticipation	3	4	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor61.jpg	inanimate37.jpg	n/a	n/a	2
5.029500e+01	2.5	Image	3	4	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor61.jpg	inanimate37.jpg	63.633	0.24044	2
5.902700e+01	1	MoneyCue	3	5	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor24.jpg	animate34.jpg	56.467	-0.95277	3
6.002700e+01	6	Anticipation	3	5	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor24.jpg	animate34.jpg	n/a	n/a	3
6.604300e+01	2.5	Image	3	5	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor24.jpg	animate34.jpg	52.533	2.2372	3
7.477500e+01	1	MoneyCue	3	6	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor8.jpg	animate24.jpg	58.1	-0.48525	3
7.577500e+01	6	Anticipation	3	6	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor8.jpg	animate24.jpg	n/a	n/a	3
8.179100e+01	2.5	Image	3	6	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor8.jpg	animate24.jpg	55.417	0.81284	3
9.250700e+01	1	MoneyCue	3	7	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor24.jpg	animate7.jpg	60.433	-0.22022	2
9.350700e+01	2	Anticipation	3	7	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor24.jpg	animate7.jpg	n/a	n/a	2
9.552300e+01	2.5	Image	3	7	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor24.jpg	animate7.jpg	56.967	7.2301	2
1.042390e+02	1	MoneyCue	3	8	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor51.jpg	inanimate3.jpg	62.033	0.72896	3
1.052390e+02	4	Anticipation	3	8	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor51.jpg	inanimate3.jpg	n/a	n/a	3
1.092550e+02	2.5	Image	3	8	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor51.jpg	inanimate3.jpg	59.633	2.3585	3
1.189710e+02	1	MoneyCue	3	9	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor60.jpg	inanimate36.jpg	62.665	-0.27164	3
1.199870e+02	4	Anticipation	3	9	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor60.jpg	inanimate36.jpg	n/a	n/a	3
1.239870e+02	2.5	Image	3	9	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor60.jpg	inanimate36.jpg	52.9	3.723	3
1.337190e+02	1	MoneyCue	3	10	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor59.jpg	inanimate11.jpg	53.122	1.225	3
1.347190e+02	2	Anticipation	3	10	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor59.jpg	inanimate11.jpg	n/a	n/a	3
1.367190e+02	2.5	Image	3	10	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor59.jpg	inanimate11.jpg	59.367	2.8301	3
1.464680e+02	1	MoneyCue	3	11	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor7.jpg	animate23.jpg	62.567	0.78579	1
1.474840e+02	4	Anticipation	3	11	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor7.jpg	animate23.jpg	n/a	n/a	1
1.514840e+02	2.5	Image	3	11	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor7.jpg	animate23.jpg	61.4	0.55082	1
1.602160e+02	1	MoneyCue	3	12	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor63.jpg	inanimate39.jpg	53.2	5.5573	3
1.612160e+02	6	Anticipation	3	12	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor63.jpg	inanimate39.jpg	n/a	n/a	3
1.672320e+02	2.5	Image	3	12	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor63.jpg	inanimate39.jpg	47.8	6.9049	3
1.759480e+02	1	MoneyCue	3	13	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor52.jpg	inanimate28.jpg	53.033	-0.73825	3
1.769480e+02	2	Anticipation	3	13	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor52.jpg	inanimate28.jpg	n/a	n/a	3
1.789640e+02	2.5	Image	3	13	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor52.jpg	inanimate28.jpg	51.233	2.7339	3
1.896960e+02	1	MoneyCue	3	14	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	indoor50.jpg	inanimate2.jpg	64.8	0.51148	3
1.906960e+02	6	Anticipation	3	14	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	indoor50.jpg	inanimate2.jpg	n/a	n/a	3
1.966960e+02	2.5	Image	3	14	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	indoor50.jpg	inanimate2.jpg	50.641	4.4575	3
2.054280e+02	1	MoneyCue	3	15	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor55.jpg	inanimate31.jpg	57.117	2.5157	3
2.064280e+02	2	Anticipation	3	15	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor55.jpg	inanimate31.jpg	n/a	n/a	3
2.084280e+02	2.5	Image	3	15	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor55.jpg	inanimate31.jpg	56.867	2.7891	3
2.191600e+02	1	MoneyCue	3	16	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor62.jpg	inanimate14.jpg	70.8	0.12272	3
2.201600e+02	6	Anticipation	3	16	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor62.jpg	inanimate14.jpg	n/a	n/a	3
2.261760e+02	2.5	Image	3	16	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor62.jpg	inanimate14.jpg	67.513	-1.7917	3
2.349250e+02	1	MoneyCue	3	17	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	indoor10.jpg	animate1.jpg	59.167	3.0181	2
2.359250e+02	6	Anticipation	3	17	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	indoor10.jpg	animate1.jpg	n/a	n/a	2
2.419410e+02	2.5	Image	3	17	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	indoor10.jpg	animate1.jpg	60.8	-2.3082	2
2.516900e+02	1	MoneyCue	3	18	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor70.jpg	inanimate46.jpg	58.333	0.76503	2
2.526900e+02	6	Anticipation	3	18	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor70.jpg	inanimate46.jpg	n/a	n/a	2
2.587060e+02	2.5	Image	3	18	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor70.jpg	inanimate46.jpg	52.2	8.684	2
2.694380e+02	1	MoneyCue	3	19	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor33.jpg	animate14.jpg	52.663	2.4638	3
2.704380e+02	6	Anticipation	3	19	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor33.jpg	animate14.jpg	n/a	n/a	3
2.764540e+02	2.5	Image	3	19	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor33.jpg	animate14.jpg	49.933	4.9355	3
2.861860e+02	1	MoneyCue	3	20	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor30.jpg	animate37.jpg	56.9	-0.55574	3
2.871860e+02	4	Anticipation	3	20	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor30.jpg	animate37.jpg	n/a	n/a	3
2.912020e+02	2.5	Image	3	20	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor30.jpg	animate37.jpg	57.768	0.3591	3
3.019180e+02	1	MoneyCue	3	21	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor56.jpg	inanimate8.jpg	58.831	-1.093	3
3.029180e+02	2	Anticipation	3	21	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor56.jpg	inanimate8.jpg	n/a	n/a	3
3.049340e+02	2.5	Image	3	21	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor56.jpg	inanimate8.jpg	46.831	-0.33039	3
3.156500e+02	1	MoneyCue	3	22	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor28.jpg	animate10.jpg	65.889	1.7007	2
3.166660e+02	4	Anticipation	3	22	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor28.jpg	animate10.jpg	n/a	n/a	2
3.206660e+02	2.5	Image	3	22	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor28.jpg	animate10.jpg	63.233	6.5699	2
