onset	duration	TrialEvent	BlockNumber	TrialNumber	Condition	SceneCategory	ObjectCategory	SceneRem	ObjectRem	MemCategory	Target	Distracter	PreEvent_PupilMax	Event_PupilDilation	MemoryStrength
2.116000e+00	1	MoneyCue	2	1	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor56.jpg	inanimate32.jpg	48.967	-1.1962	1
3.116000e+00	2	Anticipation	2	1	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor56.jpg	inanimate32.jpg	n/a	n/a	1
5.116000e+00	2.5	Image	2	1	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor56.jpg	inanimate32.jpg	48.705	10.426	1
1.584800e+01	1	MoneyCue	2	2	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor42.jpg	animate40.jpg	60.067	3.0317	3
1.684800e+01	2	Anticipation	2	2	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor42.jpg	animate40.jpg	n/a	n/a	3
1.886400e+01	2.5	Image	2	2	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor42.jpg	animate40.jpg	61.533	-0.33661	3
2.958000e+01	1	MoneyCue	2	3	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor15.jpg	animate28.jpg	54.737	-0.15864	3
3.059600e+01	4	Anticipation	2	3	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor15.jpg	animate28.jpg	n/a	n/a	3
3.459600e+01	2.5	Image	2	3	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor15.jpg	animate28.jpg	54.267	1.5038	3
4.434500e+01	1	MoneyCue	2	4	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor49.jpg	inanimate25.jpg	45.567	-1.5995	3
4.534500e+01	2	Anticipation	2	4	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor49.jpg	inanimate25.jpg	n/a	n/a	3
4.736100e+01	2.5	Image	2	4	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor49.jpg	inanimate25.jpg	45.967	4.7874	3
5.607700e+01	1	MoneyCue	2	5	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor14.jpg	animate27.jpg	43.958	0.9597	3
5.707700e+01	4	Anticipation	2	5	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor14.jpg	animate27.jpg	n/a	n/a	3
6.109300e+01	2.5	Image	2	5	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor14.jpg	animate27.jpg	46.85	2.5434	3
6.980900e+01	1	MoneyCue	2	6	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor51.jpg	inanimate3.jpg	49.933	0.58579	3
7.080900e+01	6	Anticipation	2	6	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor51.jpg	inanimate3.jpg	n/a	n/a	3
7.682500e+01	2.5	Image	2	6	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor51.jpg	inanimate3.jpg	49.767	7.9869	3
8.755700e+01	1	MoneyCue	2	7	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor60.jpg	inanimate36.jpg	52.6	0.088525	1
8.855700e+01	4	Anticipation	2	7	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor60.jpg	inanimate36.jpg	n/a	n/a	1
9.257300e+01	2.5	Image	2	7	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor60.jpg	inanimate36.jpg	44.217	5.2669	1
1.012890e+02	1	MoneyCue	2	8	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor24.jpg	animate34.jpg	50.354	-1.1306	2
1.023050e+02	2	Anticipation	2	8	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor24.jpg	animate34.jpg	n/a	n/a	2
1.043050e+02	2.5	Image	2	8	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor24.jpg	animate34.jpg	41.504	7.4962	2
1.140370e+02	1	MoneyCue	2	9	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor72.jpg	inanimate24.jpg	40.067	1.0596	3
1.150370e+02	4	Anticipation	2	9	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor72.jpg	inanimate24.jpg	n/a	n/a	3
1.190370e+02	2.5	Image	2	9	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor72.jpg	inanimate24.jpg	40.422	8.6419	3
1.297690e+02	1	MoneyCue	2	10	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor47.jpg	animate44.jpg	53.4	-2.1377	2
1.307690e+02	6	Anticipation	2	10	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor47.jpg	animate44.jpg	n/a	n/a	2
1.367850e+02	2.5	Image	2	10	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor47.jpg	animate44.jpg	41.498	10.105	2
1.475000e+02	1	MoneyCue	2	11	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor59.jpg	inanimate11.jpg	48.052	-0.45556	3
1.485000e+02	2	Anticipation	2	11	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor59.jpg	inanimate11.jpg	n/a	n/a	3
