onset	duration	TrialEvent	BlockNumber	TrialNumber	Condition	SceneCategory	ObjectCategory	SceneRem	ObjectRem	MemCategory	Target	Distracter	PreEvent_PupilMax	Event_PupilDilation	MemoryStrength
2.133000e+00	1	MoneyCue	4	1	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor53.jpg	inanimate5.jpg	65.9	-0.81803	3
3.133000e+00	4	Anticipation	4	1	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor53.jpg	inanimate5.jpg	n/a	n/a	3
7.149000e+00	2.5	Image	4	1	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor53.jpg	inanimate5.jpg	55.304	16.548	3
1.688100e+01	1	MoneyCue	4	2	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor29.jpg	animate36.jpg	72.129	-1.2603	2
1.788100e+01	6	Anticipation	4	2	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor29.jpg	animate36.jpg	n/a	n/a	2
2.388100e+01	2.5	Image	4	2	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor29.jpg	animate36.jpg	51.667	10.645	2
3.263000e+01	1	MoneyCue	4	3	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor55.jpg	inanimate31.jpg	50.733	4.8831	2
3.363000e+01	6	Anticipation	4	3	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor55.jpg	inanimate31.jpg	n/a	n/a	2
3.964600e+01	2.5	Image	4	3	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor55.jpg	inanimate31.jpg	54.133	14.205	2
4.837800e+01	1	MoneyCue	4	4	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor36.jpg	animate16.jpg	72.956	0.21378	3
4.937800e+01	6	Anticipation	4	4	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor36.jpg	animate16.jpg	n/a	n/a	3
5.537800e+01	2.5	Image	4	4	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor36.jpg	animate16.jpg	64.5	8.582	3
6.411000e+01	1	MoneyCue	4	5	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor72.jpg	inanimate48.jpg	61.874	0.23704	3
6.511000e+01	4	Anticipation	4	5	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor72.jpg	inanimate48.jpg	n/a	n/a	3
6.911000e+01	2.5	Image	4	5	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor72.jpg	inanimate48.jpg	46.833	14.56	3
7.784200e+01	1	MoneyCue	4	6	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor25.jpg	animate8.jpg	47.3	4.3586	3
7.884200e+01	2	Anticipation	4	6	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor25.jpg	animate8.jpg	n/a	n/a	3
8.084200e+01	2.5	Image	4	6	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor25.jpg	animate8.jpg	52.001	1.2449	3
9.157400e+01	1	MoneyCue	4	7	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor67.jpg	inanimate43.jpg	57.733	3.197	2
9.257400e+01	4	Anticipation	4	7	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor67.jpg	inanimate43.jpg	n/a	n/a	2
9.657400e+01	2.5	Image	4	7	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor67.jpg	inanimate43.jpg	46.933	4.0725	2
1.062900e+02	1	MoneyCue	4	8	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor10.jpg	animate1.jpg	59.2	-1.9869	2
1.072900e+02	2	Anticipation	4	8	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor10.jpg	animate1.jpg	n/a	n/a	2
1.093060e+02	2.5	Image	4	8	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor10.jpg	animate1.jpg	47.217	19.645	2
1.190220e+02	1	MoneyCue	4	9	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor28.jpg	animate10.jpg	51.1	6.2689	1
1.200220e+02	6	Anticipation	4	9	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor28.jpg	animate10.jpg	n/a	n/a	1
1.260380e+02	2.5	Image	4	9	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor28.jpg	animate10.jpg	46.167	4.276	1
1.357700e+02	1	MoneyCue	4	10	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor37.jpg	animate39.jpg	66.59	-0.29071	3
1.367700e+02	4	Anticipation	4	10	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor37.jpg	animate39.jpg	n/a	n/a	3
1.407700e+02	2.5	Image	4	10	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor37.jpg	animate39.jpg	60.2	2.7344	3
1.515020e+02	1	MoneyCue	4	11	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor49.jpg	inanimate25.jpg	56.488	-1.1265	2
1.525020e+02	2	Anticipation	4	11	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor49.jpg	inanimate25.jpg	n/a	n/a	2
1.545020e+02	2.5	Image	4	11	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor49.jpg	inanimate25.jpg	57.633	0.21913	2
1.652340e+02	1	MoneyCue	4	12	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor59.jpg	inanimate11.jpg	46.683	-1.5918	1
1.662340e+02	4	Anticipation	4	12	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor59.jpg	inanimate11.jpg	n/a	n/a	1
1.702340e+02	2.5	Image	4	12	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor59.jpg	inanimate11.jpg	41.873	19.947	1
1.789830e+02	1	MoneyCue	4	13	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor50.jpg	inanimate2.jpg	66.809	0.46999	2
1.799830e+02	4	Anticipation	4	13	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor50.jpg	inanimate2.jpg	n/a	n/a	2
1.839990e+02	2.5	Image	4	13	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor50.jpg	inanimate2.jpg	66.763	7.2211	2
1.937320e+02	1	MoneyCue	4	14	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor26.jpg	animate35.jpg	69.064	-1.1281	2
1.947480e+02	2	Anticipation	4	14	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor26.jpg	animate35.jpg	n/a	n/a	2
1.967480e+02	2.5	Image	4	14	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor26.jpg	animate35.jpg	67.267	5.8787	2
