onset	duration	TrialEvent	BlockNumber	TrialNumber	Condition	SceneCategory	ObjectCategory	SceneRem	ObjectRem	MemCategory	Target	Distracter	PreEvent_PupilMax	Event_PupilDilation	MemoryStrength
2.117000e+00	1	MoneyCue	3	1	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor59.jpg	inanimate11.jpg	60	0.70492	2
3.117000e+00	2	Anticipation	3	1	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor59.jpg	inanimate11.jpg	n/a	n/a	2
5.117000e+00	2.5	Image	3	1	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor59.jpg	inanimate11.jpg	63.5	0.82787	2
1.588200e+01	1	MoneyCue	3	2	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor50.jpg	inanimate2.jpg	63.067	2.5393	2
1.688200e+01	2	Anticipation	3	2	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor50.jpg	inanimate2.jpg	n/a	n/a	2
1.888200e+01	2.5	Image	3	2	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor50.jpg	inanimate2.jpg	64.467	4.4514	2
2.963100e+01	1	MoneyCue	3	3	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor52.jpg	inanimate28.jpg	67.2	0.24262	2
3.064700e+01	2	Anticipation	3	3	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor52.jpg	inanimate28.jpg	n/a	n/a	2
3.264700e+01	2.5	Image	3	3	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor52.jpg	inanimate28.jpg	66.6	0.51475	2
4.136300e+01	1	MoneyCue	3	4	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor13.jpg	animate2.jpg	57.467	0.04153	3
4.236300e+01	6	Anticipation	3	4	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor13.jpg	animate2.jpg	n/a	n/a	3
4.837900e+01	2.5	Image	3	4	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor13.jpg	animate2.jpg	58.767	2.5284	3
5.711100e+01	1	MoneyCue	3	5	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor65.jpg	inanimate41.jpg	56.633	0.25191	1
5.811100e+01	2	Anticipation	3	5	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor65.jpg	inanimate41.jpg	n/a	n/a	1
6.011100e+01	2.5	Image	3	5	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor65.jpg	inanimate41.jpg	59.967	1.0825	1
6.986000e+01	1	MoneyCue	3	6	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor28.jpg	animate10.jpg	60.867	3.5527	2
7.085900e+01	4	Anticipation	3	6	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor28.jpg	animate10.jpg	n/a	n/a	2
7.485900e+01	2.5	Image	3	6	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor28.jpg	animate10.jpg	60.3	4.4213	2
8.457500e+01	1	MoneyCue	3	7	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	indoor29.jpg	animate11.jpg	58.667	-1.0109	3
8.557500e+01	6	Anticipation	3	7	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	indoor29.jpg	animate11.jpg	n/a	n/a	3
9.159100e+01	2.5	Image	3	7	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	indoor29.jpg	animate11.jpg	51.7	9.5295	3
1.023390e+02	1	MoneyCue	3	8	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor69.jpg	inanimate45.jpg	45.567	2.9772	3
1.033390e+02	6	Anticipation	3	8	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor69.jpg	inanimate45.jpg	n/a	n/a	3
1.093390e+02	2.5	Image	3	8	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor69.jpg	inanimate45.jpg	53.633	2.4814	3
1.200880e+02	1	MoneyCue	3	9	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor57.jpg	inanimate33.jpg	55.733	-0.68415	2
1.211040e+02	6	Anticipation	3	9	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor57.jpg	inanimate33.jpg	n/a	n/a	2
1.271200e+02	2.5	Image	3	9	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor57.jpg	inanimate33.jpg	53.267	2.8282	2
1.368520e+02	1	MoneyCue	3	10	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	indoor36.jpg	animate16.jpg	50.067	0.37596	2
1.378520e+02	4	Anticipation	3	10	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	indoor36.jpg	animate16.jpg	n/a	n/a	2
1.418520e+02	2.5	Image	3	10	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	indoor36.jpg	animate16.jpg	51.733	13.693	2
1.515840e+02	1	MoneyCue	3	11	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor53.jpg	inanimate29.jpg	63.5	-0.13934	1
1.525840e+02	6	Anticipation	3	11	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor53.jpg	inanimate29.jpg	n/a	n/a	1
1.586000e+02	2.5	Image	3	11	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor53.jpg	inanimate29.jpg	57.567	6.1874	1
1.673330e+02	1	MoneyCue	3	12	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor63.jpg	inanimate39.jpg	53.633	3.0552	1
1.683490e+02	4	Anticipation	3	12	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor63.jpg	inanimate39.jpg	n/a	n/a	1
1.723490e+02	2.5	Image	3	12	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor63.jpg	inanimate39.jpg	52.367	1.6005	1
1.810810e+02	1	MoneyCue	3	13	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor60.jpg	inanimate36.jpg	53.867	2.9366	2
1.820810e+02	6	Anticipation	3	13	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor60.jpg	inanimate36.jpg	n/a	n/a	2
1.880970e+02	2.5	Image	3	13	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor60.jpg	inanimate36.jpg	60.433	-0.69563	2
1.968290e+02	1	MoneyCue	3	14	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor42.jpg	animate40.jpg	56.767	2.0694	1
1.978290e+02	2	Anticipation	3	14	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor42.jpg	animate40.jpg	n/a	n/a	1
1.998290e+02	2.5	Image	3	14	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor42.jpg	animate40.jpg	51.633	8.8421	1
2.105610e+02	1	MoneyCue	3	15	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor66.jpg	inanimate42.jpg	59.233	-0.5776	2
2.115610e+02	6	Anticipation	3	15	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor66.jpg	inanimate42.jpg	n/a	n/a	2
2.175770e+02	2.5	Image	3	15	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor66.jpg	inanimate42.jpg	52	7.7541	2
2.272930e+02	1	MoneyCue	3	16	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor38.jpg	animate17.jpg	63.971	-1.8312	1
2.282930e+02	4	Anticipation	3	16	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor38.jpg	animate17.jpg	n/a	n/a	1
2.323090e+02	2.5	Image	3	16	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor38.jpg	animate17.jpg	60.833	-2.7186	1
2.420250e+02	1	MoneyCue	3	17	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor67.jpg	inanimate43.jpg	59.2	1.1115	3
2.430410e+02	6	Anticipation	3	17	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor67.jpg	inanimate43.jpg	n/a	n/a	3
2.490570e+02	2.5	Image	3	17	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor67.jpg	inanimate43.jpg	52.567	0.039891	3
2.577900e+02	1	MoneyCue	3	18	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor58.jpg	inanimate34.jpg	57.9	1.2639	2
2.588060e+02	4	Anticipation	3	18	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor58.jpg	inanimate34.jpg	n/a	n/a	2
2.628060e+02	2.5	Image	3	18	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor58.jpg	inanimate34.jpg	57.167	0.53825	2
2.735550e+02	1	MoneyCue	3	19	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor66.jpg	inanimate18.jpg	55.067	3.1628	1
2.745710e+02	2	Anticipation	3	19	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor66.jpg	inanimate18.jpg	n/a	n/a	1
2.765710e+02	2.5	Image	3	19	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor66.jpg	inanimate18.jpg	56.733	0.9388	1
2.863030e+02	1	MoneyCue	3	20	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor16.jpg	animate29.jpg	57.233	3.9142	3
2.873030e+02	2	Anticipation	3	20	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor16.jpg	animate29.jpg	n/a	n/a	3
2.893030e+02	2.5	Image	3	20	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor16.jpg	animate29.jpg	60.933	1.5913	3
3.000190e+02	1	MoneyCue	3	21	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor43.jpg	animate41.jpg	57.067	1.6546	3
3.010350e+02	4	Anticipation	3	21	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor43.jpg	animate41.jpg	n/a	n/a	3
3.050510e+02	2.5	Image	3	21	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor43.jpg	animate41.jpg	59.933	2.1486	3
3.137840e+02	1	MoneyCue	3	22	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor18.jpg	animate3.jpg	60.012	-2.7005	2
3.148000e+02	4	Anticipation	3	22	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor18.jpg	animate3.jpg	n/a	n/a	2
3.188000e+02	2.5	Image	3	22	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor18.jpg	animate3.jpg	60.067	-1.0339	2
3.285490e+02	1	MoneyCue	3	23	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor58.jpg	inanimate10.jpg	56.164	2.9016	2
3.295490e+02	2	Anticipation	3	23	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor58.jpg	inanimate10.jpg	n/a	n/a	2
3.315650e+02	2.5	Image	3	23	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor58.jpg	inanimate10.jpg	63.033	-0.3612	2
3.402970e+02	1	MoneyCue	3	24	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor5.jpg	animate22.jpg	62.7	2.3	3
3.412970e+02	4	Anticipation	3	24	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor5.jpg	animate22.jpg	n/a	n/a	3
3.452970e+02	2.5	Image	3	24	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor5.jpg	animate22.jpg	65.1	-0.8377	3
