onset	duration	TrialEvent	BlockNumber	TrialNumber	Condition	SceneCategory	ObjectCategory	SceneRem	ObjectRem	MemCategory	Target	Distracter	PreEvent_PupilMax	Event_PupilDilation	MemoryStrength
2.116000e+00	1	MoneyCue	2	1	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor68.jpg	inanimate20.jpg	57.8	-0.36557	1
3.116000e+00	4	Anticipation	2	1	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor68.jpg	inanimate20.jpg	n/a	n/a	1
7.116000e+00	2.5	Image	2	1	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor68.jpg	inanimate20.jpg	68.582	3.4265	1
1.686500e+01	1	MoneyCue	2	2	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor18.jpg	animate30.jpg	56.617	-0.22104	3
1.786500e+01	2	Anticipation	2	2	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor18.jpg	animate30.jpg	n/a	n/a	3
1.986500e+01	2.5	Image	2	2	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor18.jpg	animate30.jpg	57.551	0.31303	3
3.061400e+01	1	MoneyCue	2	3	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor35.jpg	animate15.jpg	54.333	-0.21858	2
3.161400e+01	6	Anticipation	2	3	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor35.jpg	animate15.jpg	n/a	n/a	2
3.763000e+01	2.5	Image	2	3	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor35.jpg	animate15.jpg	55.067	2.0481	2
4.836200e+01	1	MoneyCue	2	4	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor60.jpg	inanimate12.jpg	43.517	-0.92123	1
4.936200e+01	2	Anticipation	2	4	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor60.jpg	inanimate12.jpg	n/a	n/a	1
5.136200e+01	2.5	Image	2	4	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor60.jpg	inanimate12.jpg	51.867	3.0022	1
6.207800e+01	1	MoneyCue	2	5	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor56.jpg	inanimate8.jpg	51.752	-0.45095	3
6.307800e+01	2	Anticipation	2	5	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor56.jpg	inanimate8.jpg	n/a	n/a	3
6.509400e+01	2.5	Image	2	5	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor56.jpg	inanimate8.jpg	45.5	6.6311	3
7.582700e+01	1	MoneyCue	2	6	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor24.jpg	animate7.jpg	56	0.61475	2
7.684300e+01	6	Anticipation	2	6	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor24.jpg	animate7.jpg	n/a	n/a	2
8.284300e+01	2.5	Image	2	6	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor24.jpg	animate7.jpg	52.455	-1.0765	2
9.159200e+01	1	MoneyCue	2	7	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor54.jpg	inanimate30.jpg	55.6	-0.66557	3
9.259200e+01	6	Anticipation	2	7	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor54.jpg	inanimate30.jpg	n/a	n/a	3
9.860800e+01	2.5	Image	2	7	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor54.jpg	inanimate30.jpg	41.235	2.6826	3
