onset	duration	TrialEvent	BlockNumber	TrialNumber	Condition	SceneCategory	ObjectCategory	SceneRem	ObjectRem	MemCategory	Target	Distracter	PreEvent_PupilMax	Event_PupilDilation	MemoryStrength
2.184000e+00	1	MoneyCue	1	1	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor8.jpg	animate24.jpg	52.1	-0.8541	1
3.200000e+00	2	Anticipation	1	1	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor8.jpg	animate24.jpg	n/a	n/a	1
5.200000e+00	2.5	Image	1	1	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor8.jpg	animate24.jpg	54.133	-0.44481	1
1.393200e+01	1	MoneyCue	1	2	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor66.jpg	inanimate18.jpg	60.533	-1.5825	1
1.493200e+01	4	Anticipation	1	2	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor66.jpg	inanimate18.jpg	n/a	n/a	1
1.893200e+01	2.5	Image	1	2	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor66.jpg	inanimate18.jpg	55.633	-0.043169	1
2.764900e+01	1	MoneyCue	1	3	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor44.jpg	animate42.jpg	57	-0.21311	3
2.866500e+01	4	Anticipation	1	3	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor44.jpg	animate42.jpg	n/a	n/a	3
3.268100e+01	2.5	Image	1	3	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor44.jpg	animate42.jpg	50.833	6.7476	3
4.341300e+01	1	MoneyCue	1	4	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor10.jpg	animate1.jpg	57.167	-0.051913	1
4.441300e+01	4	Anticipation	1	4	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor10.jpg	animate1.jpg	n/a	n/a	1
4.841300e+01	2.5	Image	1	4	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor10.jpg	animate1.jpg	54.4	-1.2033	1
5.816200e+01	1	MoneyCue	1	5	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor72.jpg	inanimate48.jpg	62.3	-0.7918	2
5.916200e+01	4	Anticipation	1	5	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor72.jpg	inanimate48.jpg	n/a	n/a	2
6.316200e+01	2.5	Image	1	5	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor72.jpg	inanimate48.jpg	52.767	2.9055	2
7.192800e+01	1	MoneyCue	1	6	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor29.jpg	animate36.jpg	55.367	0.010383	2
7.292800e+01	2	Anticipation	1	6	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor29.jpg	animate36.jpg	n/a	n/a	2
7.494400e+01	2.5	Image	1	6	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor29.jpg	animate36.jpg	50.367	4.9776	2
8.567600e+01	1	MoneyCue	1	7	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor70.jpg	inanimate22.jpg	53.067	-0.020008	1
8.667600e+01	6	Anticipation	1	7	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor70.jpg	inanimate22.jpg	n/a	n/a	1
9.267600e+01	2.5	Image	1	7	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor70.jpg	inanimate22.jpg	46	7.459	1
1.014250e+02	1	MoneyCue	1	8	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor61.jpg	inanimate37.jpg	47.7	3.7426	3
1.024250e+02	6	Anticipation	1	8	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor61.jpg	inanimate37.jpg	n/a	n/a	3
1.084250e+02	2.5	Image	1	8	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor61.jpg	inanimate37.jpg	48.333	4.7486	3
1.191740e+02	1	MoneyCue	1	9	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor51.jpg	inanimate3.jpg	47.016	0.074081	1
1.201740e+02	6	Anticipation	1	9	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor51.jpg	inanimate3.jpg	n/a	n/a	1
1.261900e+02	2.5	Image	1	9	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor51.jpg	inanimate3.jpg	47.467	3.2236	1
1.369390e+02	1	MoneyCue	1	10	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor46.jpg	animate43.jpg	47.107	3.0573	3
1.379390e+02	6	Anticipation	1	10	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor46.jpg	animate43.jpg	n/a	n/a	3
1.439550e+02	2.5	Image	1	10	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor46.jpg	animate43.jpg	50.167	-1.1503	3
