onset	duration	TrialEvent	BlockNumber	TrialNumber	Condition	SceneCategory	ObjectCategory	SceneRem	ObjectRem	MemCategory	Target	Distracter	PreEvent_PupilMax	Event_PupilDilation	MemoryStrength
2.133000e+00	1	MoneyCue	4	1	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor14.jpg	animate27.jpg	67.767	0.053005	3
3.133000e+00	2	Anticipation	4	1	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor14.jpg	animate27.jpg	n/a	n/a	3
5.133000e+00	2.5	Image	4	1	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor14.jpg	animate27.jpg	64	3.0328	3
1.586600e+01	1	MoneyCue	4	2	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor66.jpg	inanimate42.jpg	65.633	0.26831	3
1.688200e+01	2	Anticipation	4	2	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor66.jpg	inanimate42.jpg	n/a	n/a	3
1.888200e+01	2.5	Image	4	2	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor66.jpg	inanimate42.jpg	63.533	1.4831	3
2.763100e+01	1	MoneyCue	4	3	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor52.jpg	inanimate4.jpg	63.341	-1.6054	3
2.863100e+01	4	Anticipation	4	3	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor52.jpg	inanimate4.jpg	n/a	n/a	3
3.264700e+01	2.5	Image	4	3	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor52.jpg	inanimate4.jpg	60.767	5.6923	3
4.237900e+01	1	MoneyCue	4	4	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor23.jpg	animate33.jpg	63.333	0.35519	3
4.337900e+01	4	Anticipation	4	4	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor23.jpg	animate33.jpg	n/a	n/a	3
4.737900e+01	2.5	Image	4	4	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor23.jpg	animate33.jpg	60.867	1.2973	3
5.712800e+01	1	MoneyCue	4	5	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor29.jpg	animate36.jpg	58.4	0.22295	3
