onset	duration	TrialEvent	BlockNumber	TrialNumber	Condition	SceneCategory	ObjectCategory	SceneRem	ObjectRem	MemCategory	Target	Distracter	PreEvent_PupilMax	Event_PupilDilation	MemoryStrength
2.167000e+00	1	MoneyCue	1	1	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor23.jpg	animate33.jpg	66.067	-0.61585	3
3.167000e+00	4	Anticipation	1	1	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor23.jpg	animate33.jpg	n/a	n/a	3
7.183000e+00	2.5	Image	1	1	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor23.jpg	animate33.jpg	65.167	5.653	3
1.689800e+01	1	MoneyCue	1	2	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor40.jpg	animate18.jpg	66.833	1.7077	1
1.789800e+01	6	Anticipation	1	2	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor40.jpg	animate18.jpg	n/a	n/a	1
2.389800e+01	2.5	Image	1	2	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor40.jpg	animate18.jpg	66.533	4.0896	1
3.263000e+01	1	MoneyCue	1	3	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor61.jpg	inanimate13.jpg	66.1	1.3262	2
3.363000e+01	6	Anticipation	1	3	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor61.jpg	inanimate13.jpg	n/a	n/a	2
3.964600e+01	2.5	Image	1	3	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor61.jpg	inanimate13.jpg	64.233	6.5372	2
4.936200e+01	1	MoneyCue	1	4	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	indoor70.jpg	inanimate22.jpg	68	-0.42623	1
5.036200e+01	2	Anticipation	1	4	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	indoor70.jpg	inanimate22.jpg	n/a	n/a	1
5.237800e+01	2.5	Image	1	4	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	indoor70.jpg	inanimate22.jpg	65.967	2.312	1
6.309400e+01	1	MoneyCue	1	5	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor19.jpg	animate4.jpg	68.133	-0.60874	2
6.411000e+01	4	Anticipation	1	5	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor19.jpg	animate4.jpg	n/a	n/a	2
6.811000e+01	2.5	Image	1	5	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor19.jpg	animate4.jpg	64.733	2.6847	2
7.684200e+01	1	MoneyCue	1	6	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor11.jpg	animate25.jpg	64.9	-0.27705	1
7.784200e+01	2	Anticipation	1	6	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor11.jpg	animate25.jpg	n/a	n/a	1
7.984200e+01	2.5	Image	1	6	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor11.jpg	animate25.jpg	66.933	2.0011	1
