onset	duration	TrialEvent	BlockNumber	TrialNumber	Condition	SceneCategory	ObjectCategory	SceneRem	ObjectRem	MemCategory	Target	Distracter	PreEvent_PupilMax	Event_PupilDilation	MemoryStrength
2.133000e+00	1	MoneyCue	4	1	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor52.jpg	inanimate28.jpg	75.5	1.2787	3
3.133000e+00	4	Anticipation	4	1	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor52.jpg	inanimate28.jpg	n/a	n/a	3
7.133000e+00	2.5	Image	4	1	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor52.jpg	inanimate28.jpg	75.948	-1.8974	3
1.688200e+01	1	MoneyCue	4	2	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor56.jpg	inanimate32.jpg	77.333	-0.98907	3
1.788200e+01	2	Anticipation	4	2	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor56.jpg	inanimate32.jpg	n/a	n/a	3
1.988200e+01	2.5	Image	4	2	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor56.jpg	inanimate32.jpg	67.733	0.1847	3
2.964700e+01	1	MoneyCue	4	3	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor43.jpg	animate20.jpg	78.318	-0.27273	2
3.064700e+01	6	Anticipation	4	3	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor43.jpg	animate20.jpg	n/a	n/a	2
3.664700e+01	2.5	Image	4	3	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor43.jpg	animate20.jpg	72.1	2.9492	2
4.636300e+01	1	MoneyCue	4	4	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor59.jpg	inanimate35.jpg	77.639	-1.1452	2
4.737900e+01	6	Anticipation	4	4	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor59.jpg	inanimate35.jpg	n/a	n/a	2
5.337900e+01	2.5	Image	4	4	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor59.jpg	inanimate35.jpg	77.633	-1.3718	2
6.411100e+01	1	MoneyCue	4	5	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor60.jpg	inanimate36.jpg	73.567	0.072022	1
6.511100e+01	2	Anticipation	4	5	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor60.jpg	inanimate36.jpg	n/a	n/a	1
6.711100e+01	2.5	Image	4	5	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor60.jpg	inanimate36.jpg	74	0.85246	1
