onset	duration	TrialEvent	BlockNumber	TrialNumber	Condition	SceneCategory	ObjectCategory	SceneRem	ObjectRem	MemCategory	Target	Distracter	PreEvent_PupilMax	Event_PupilDilation	MemoryStrength
2.166000e+00	1	MoneyCue	1	1	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor16.jpg	animate29.jpg	66.2	3.3246	1
3.166000e+00	2	Anticipation	1	1	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor16.jpg	animate29.jpg	n/a	n/a	1
5.166000e+00	2.5	Image	1	1	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor16.jpg	animate29.jpg	71.167	-1.1831	1
1.388200e+01	1	MoneyCue	1	2	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor42.jpg	animate40.jpg	76.933	-0.83572	2
1.488200e+01	6	Anticipation	1	2	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor42.jpg	animate40.jpg	n/a	n/a	2
2.089800e+01	2.5	Image	1	2	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor42.jpg	animate40.jpg	70.767	0.59399	2
2.964700e+01	1	MoneyCue	1	3	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor24.jpg	animate7.jpg	72.6	-0.35566	2
3.064700e+01	4	Anticipation	1	3	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor24.jpg	animate7.jpg	n/a	n/a	2
3.466300e+01	2.5	Image	1	3	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor24.jpg	animate7.jpg	71.167	-1.7404	2
4.539500e+01	1	MoneyCue	1	4	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor41.jpg	animate19.jpg	68.733	2.6109	2
4.639500e+01	2	Anticipation	1	4	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor41.jpg	animate19.jpg	n/a	n/a	2
4.839500e+01	2.5	Image	1	4	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor41.jpg	animate19.jpg	74.5	-0.10656	2
5.812800e+01	1	MoneyCue	1	5	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor31.jpg	animate38.jpg	73.267	-0.26667	3
5.912800e+01	4	Anticipation	1	5	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor31.jpg	animate38.jpg	n/a	n/a	3
6.314400e+01	2.5	Image	1	5	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor31.jpg	animate38.jpg	71.1	-0.75574	3
7.187600e+01	1	MoneyCue	1	6	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor71.jpg	inanimate47.jpg	70.7	0.004918	2
7.287600e+01	2	Anticipation	1	6	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor71.jpg	inanimate47.jpg	n/a	n/a	2
7.487600e+01	2.5	Image	1	6	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor71.jpg	inanimate47.jpg	62.9	n/a	2
8.560800e+01	1	MoneyCue	1	7	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor23.jpg	animate33.jpg	67.267	3.4546	3
8.660800e+01	4	Anticipation	1	7	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor23.jpg	animate33.jpg	n/a	n/a	3
9.060800e+01	2.5	Image	1	7	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor23.jpg	animate33.jpg	68.667	-2.6175	3
1.013400e+02	1	MoneyCue	1	8	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor72.jpg	inanimate48.jpg	69.7	-0.40492	2
1.023400e+02	4	Anticipation	1	8	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor72.jpg	inanimate48.jpg	n/a	n/a	2
1.063400e+02	2.5	Image	1	8	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor72.jpg	inanimate48.jpg	70.467	-1.0404	2
1.160720e+02	1	MoneyCue	1	9	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor46.jpg	animate43.jpg	64.933	1.9519	3
1.170720e+02	6	Anticipation	1	9	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor46.jpg	animate43.jpg	n/a	n/a	3
1.230720e+02	2.5	Image	1	9	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor46.jpg	animate43.jpg	66.7	0.11967	3
1.318210e+02	1	MoneyCue	1	10	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor55.jpg	inanimate7.jpg	67.167	-0.67486	2
1.328210e+02	6	Anticipation	1	10	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor55.jpg	inanimate7.jpg	n/a	n/a	2
1.388370e+02	2.5	Image	1	10	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor55.jpg	inanimate7.jpg	67.567	-0.042077	2
1.475690e+02	1	MoneyCue	1	11	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor58.jpg	inanimate34.jpg	62.1	-0.41148	3
1.485690e+02	6	Anticipation	1	11	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor58.jpg	inanimate34.jpg	n/a	n/a	3
1.545690e+02	2.5	Image	1	11	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor58.jpg	inanimate34.jpg	64.067	1.3432	3
