onset	duration	TrialEvent	BlockNumber	TrialNumber	Condition	SceneCategory	ObjectCategory	SceneRem	ObjectRem	MemCategory	Target	Distracter	PreEvent_PupilMax	Event_PupilDilation	MemoryStrength
2.150000e+00	1	MoneyCue	2	1	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor18.jpg	animate30.jpg	76.4	2.1574	3
3.150000e+00	2	Anticipation	2	1	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor18.jpg	animate30.jpg	n/a	n/a	3
5.150000e+00	2.5	Image	2	1	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor18.jpg	animate30.jpg	79.8	0.15082	3
1.388200e+01	1	MoneyCue	2	2	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor60.jpg	inanimate12.jpg	73.533	-0.1235	3
1.488200e+01	6	Anticipation	2	2	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor60.jpg	inanimate12.jpg	n/a	n/a	3
2.088200e+01	2.5	Image	2	2	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor60.jpg	inanimate12.jpg	70.767	-0.81585	3
2.963100e+01	1	MoneyCue	2	3	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor54.jpg	inanimate6.jpg	75	3.1148	3
3.063100e+01	2	Anticipation	2	3	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor54.jpg	inanimate6.jpg	n/a	n/a	3
3.263100e+01	2.5	Image	2	3	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor54.jpg	inanimate6.jpg	80.467	-0.51585	3
4.338000e+01	1	MoneyCue	2	4	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor61.jpg	inanimate37.jpg	86.833	-1.5219	1
4.438000e+01	6	Anticipation	2	4	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor61.jpg	inanimate37.jpg	n/a	n/a	1
5.039600e+01	2.5	Image	2	4	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor61.jpg	inanimate37.jpg	66.633	-0.7153	1
6.014500e+01	1	MoneyCue	2	5	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor72.jpg	inanimate24.jpg	67	-0.86885	3
