onset	duration	TrialEvent	BlockNumber	TrialNumber	Condition	SceneCategory	ObjectCategory	SceneRem	ObjectRem	MemCategory	Target	Distracter	PreEvent_PupilMax	Event_PupilDilation	MemoryStrength
2.166000e+00	1	MoneyCue	1	1	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor10.jpg	animate1.jpg	49.3	1.4971	1
3.167000e+00	2	Anticipation	1	1	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor10.jpg	animate1.jpg	n/a	n/a	1
5.182000e+00	2.5	Image	1	1	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor10.jpg	animate1.jpg	54.55	0.26967	1
1.589800e+01	1	MoneyCue	1	2	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor29.jpg	animate11.jpg	55.319	-2.0014	3
1.689800e+01	2	Anticipation	1	2	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor29.jpg	animate11.jpg	n/a	n/a	3
1.889800e+01	2.5	Image	1	2	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor29.jpg	animate11.jpg	56.425	0.68156	3
2.963000e+01	1	MoneyCue	1	3	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor61.jpg	inanimate13.jpg	49.267	0.13497	2
3.063000e+01	6	Anticipation	1	3	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor61.jpg	inanimate13.jpg	n/a	n/a	2
3.664600e+01	2.5	Image	1	3	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor61.jpg	inanimate13.jpg	48.1	2.4738	2
4.537800e+01	1	MoneyCue	1	4	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor19.jpg	animate31.jpg	51.567	0.79399	3
4.637800e+01	2	Anticipation	1	4	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor19.jpg	animate31.jpg	n/a	n/a	3
4.837800e+01	2.5	Image	1	4	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor19.jpg	animate31.jpg	51.833	-0.55464	3
5.911000e+01	1	MoneyCue	1	5	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor43.jpg	animate20.jpg	48.167	0.84973	2
6.011000e+01	4	Anticipation	1	5	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor43.jpg	animate20.jpg	n/a	n/a	2
6.412600e+01	2.5	Image	1	5	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor43.jpg	animate20.jpg	46.767	3.3645	2
7.284200e+01	1	MoneyCue	1	6	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor30.jpg	animate37.jpg	47.439	-0.97168	3
7.384200e+01	4	Anticipation	1	6	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor30.jpg	animate37.jpg	n/a	n/a	3
7.785800e+01	2.5	Image	1	6	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor30.jpg	animate37.jpg	45.6	2.4	3
8.859000e+01	1	MoneyCue	1	7	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor35.jpg	animate15.jpg	45.3	0.61803	3
8.959000e+01	4	Anticipation	1	7	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor35.jpg	animate15.jpg	n/a	n/a	3
9.359000e+01	2.5	Image	1	7	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor35.jpg	animate15.jpg	50.667	-0.17486	3
1.033220e+02	1	MoneyCue	1	8	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	indoor69.jpg	inanimate21.jpg	43.067	-0.5599	3
1.043220e+02	6	Anticipation	1	8	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	indoor69.jpg	inanimate21.jpg	n/a	n/a	3
1.103380e+02	2.5	Image	1	8	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	indoor69.jpg	inanimate21.jpg	41.933	2.3945	3
1.190700e+02	1	MoneyCue	1	9	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor57.jpg	inanimate9.jpg	48.767	-2.2913	2
1.200700e+02	6	Anticipation	1	9	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor57.jpg	inanimate9.jpg	n/a	n/a	2
1.260860e+02	2.5	Image	1	9	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor57.jpg	inanimate9.jpg	46.7	1.4967	2
1.358180e+02	1	MoneyCue	1	10	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor21.jpg	animate32.jpg	49.229	-0.30326	2
1.368180e+02	4	Anticipation	1	10	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor21.jpg	animate32.jpg	n/a	n/a	2
1.408180e+02	2.5	Image	1	10	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor21.jpg	animate32.jpg	49.833	0.90437	2
1.505330e+02	1	MoneyCue	1	11	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor25.jpg	animate8.jpg	40.821	0.25426	2
1.515330e+02	4	Anticipation	1	11	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor25.jpg	animate8.jpg	n/a	n/a	2
1.555330e+02	2.5	Image	1	11	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor25.jpg	animate8.jpg	44	3.6066	2
1.662490e+02	1	MoneyCue	1	12	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor67.jpg	inanimate19.jpg	49.567	-1.4519	3
1.672650e+02	6	Anticipation	1	12	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor67.jpg	inanimate19.jpg	n/a	n/a	3
1.732810e+02	2.5	Image	1	12	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor67.jpg	inanimate19.jpg	50.233	-0.87268	3
1.819970e+02	1	MoneyCue	1	13	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor23.jpg	animate33.jpg	52.533	0.27697	3
1.829970e+02	2	Anticipation	1	13	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor23.jpg	animate33.jpg	n/a	n/a	3
1.850130e+02	2.5	Image	1	13	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor23.jpg	animate33.jpg	53.9	0.72295	3
1.947450e+02	1	MoneyCue	1	14	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor8.jpg	animate48.jpg	43.134	-1.1014	3
1.957450e+02	6	Anticipation	1	14	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor8.jpg	animate48.jpg	n/a	n/a	3
2.017450e+02	2.5	Image	1	14	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor8.jpg	animate48.jpg	47	0.6534	3
2.125100e+02	1	MoneyCue	1	15	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor22.jpg	animate6.jpg	48.033	-1.1973	2
2.135100e+02	2	Anticipation	1	15	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor22.jpg	animate6.jpg	n/a	n/a	2
2.155100e+02	2.5	Image	1	15	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor22.jpg	animate6.jpg	44.783	2.4134	2
2.242260e+02	1	MoneyCue	1	16	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor64.jpg	inanimate40.jpg	54.433	-0.36776	3
2.252420e+02	2	Anticipation	1	16	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor64.jpg	inanimate40.jpg	n/a	n/a	3
