onset	duration	TrialEvent	BlockNumber	TrialNumber	Condition	SceneCategory	ObjectCategory	SceneRem	ObjectRem	MemCategory	Target	Distracter	PreEvent_PupilMax	Event_PupilDilation	MemoryStrength
2.133000e+00	1	MoneyCue	2	1	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor49.jpg	inanimate1.jpg	66.108	-1.6739	3
3.133000e+00	6	Anticipation	2	1	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor49.jpg	inanimate1.jpg	n/a	n/a	3
9.149000e+00	2.5	Image	2	1	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor49.jpg	inanimate1.jpg	71.2	5.4066	3
1.786500e+01	1	MoneyCue	2	2	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor55.jpg	inanimate7.jpg	66.981	1.7841	3
1.888100e+01	4	Anticipation	2	2	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor55.jpg	inanimate7.jpg	n/a	n/a	3
2.288100e+01	2.5	Image	2	2	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor55.jpg	inanimate7.jpg	74.733	1.1191	3
3.261300e+01	1	MoneyCue	2	3	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor54.jpg	inanimate6.jpg	71.467	-0.92568	3
3.361300e+01	6	Anticipation	2	3	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor54.jpg	inanimate6.jpg	n/a	n/a	3
3.962900e+01	2.5	Image	2	3	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor54.jpg	inanimate6.jpg	69.05	-0.88607	3
4.834500e+01	1	MoneyCue	2	4	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor61.jpg	inanimate13.jpg	70.535	-1.6006	3
4.934500e+01	2	Anticipation	2	4	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor61.jpg	inanimate13.jpg	n/a	n/a	3
5.136100e+01	2.5	Image	2	4	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor61.jpg	inanimate13.jpg	63.8	8.577	3
6.209300e+01	1	MoneyCue	2	5	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor19.jpg	animate4.jpg	65.567	0.31858	3
6.309300e+01	2	Anticipation	2	5	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor19.jpg	animate4.jpg	n/a	n/a	3
6.509300e+01	2.5	Image	2	5	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor19.jpg	animate4.jpg	68.367	12.607	3
7.482500e+01	1	MoneyCue	2	6	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor55.jpg	inanimate31.jpg	68.043	0.022907	3
7.582500e+01	6	Anticipation	2	6	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor55.jpg	inanimate31.jpg	n/a	n/a	3
8.184100e+01	2.5	Image	2	6	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor55.jpg	inanimate31.jpg	69.533	-1.8612	3
9.055700e+01	1	MoneyCue	2	7	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor42.jpg	animate40.jpg	71.53	0.027552	3
9.155700e+01	4	Anticipation	2	7	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor42.jpg	animate40.jpg	n/a	n/a	3
9.557300e+01	2.5	Image	2	7	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor42.jpg	animate40.jpg	63.8	7.1016	3
1.042890e+02	1	MoneyCue	2	8	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor32.jpg	animate13.jpg	67.856	-1.834	3
1.052890e+02	6	Anticipation	2	8	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor32.jpg	animate13.jpg	n/a	n/a	3
1.113050e+02	2.5	Image	2	8	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor32.jpg	animate13.jpg	72.4	-0.44918	3
