onset	duration	TrialEvent	BlockNumber	TrialNumber	Condition	SceneCategory	ObjectCategory	SceneRem	ObjectRem	MemCategory	Target	Distracter	PreEvent_PupilMax	Event_PupilDilation	MemoryStrength
2.283000e+00	1	MoneyCue	1	1	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor58.jpg	inanimate10.jpg	69.067	5.4661	1
3.283000e+00	4	Anticipation	1	1	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor58.jpg	inanimate10.jpg	n/a	n/a	1
7.299000e+00	2.5	Image	1	1	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor58.jpg	inanimate10.jpg	70.826	2.551	1
1.813100e+01	1	MoneyCue	1	2	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor69.jpg	inanimate21.jpg	66.838	4.9853	1
1.913100e+01	6	Anticipation	1	2	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor69.jpg	inanimate21.jpg	n/a	n/a	1
2.514700e+01	2.5	Image	1	2	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor69.jpg	inanimate21.jpg	65.1	3.2279	1
3.398000e+01	1	MoneyCue	1	3	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor10.jpg	animate1.jpg	62.145	-2.2601	1
3.499600e+01	2	Anticipation	1	3	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor10.jpg	animate1.jpg	n/a	n/a	1
3.699600e+01	2.5	Image	1	3	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor10.jpg	animate1.jpg	64.433	-0.61366	1
4.681200e+01	1	MoneyCue	1	4	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor56.jpg	inanimate8.jpg	62.405	1.313	3
4.782800e+01	2	Anticipation	1	4	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor56.jpg	inanimate8.jpg	n/a	n/a	3
4.982800e+01	2.5	Image	1	4	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor56.jpg	inanimate8.jpg	63.567	1.5153	3
6.066000e+01	1	MoneyCue	1	5	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor54.jpg	inanimate30.jpg	55.833	2.9645	1
6.166000e+01	4	Anticipation	1	5	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor54.jpg	inanimate30.jpg	n/a	n/a	1
6.566000e+01	2.5	Image	1	5	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor54.jpg	inanimate30.jpg	63.733	2.3486	1
7.550900e+01	1	MoneyCue	1	6	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor22.jpg	animate6.jpg	63.621	1.6403	3
7.650900e+01	2	Anticipation	1	6	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor22.jpg	animate6.jpg	n/a	n/a	3
7.852500e+01	2.5	Image	1	6	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor22.jpg	animate6.jpg	65.333	3.8142	3
8.835700e+01	1	MoneyCue	1	7	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor25.jpg	animate8.jpg	60.933	0.36175	2
8.935700e+01	6	Anticipation	1	7	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor25.jpg	animate8.jpg	n/a	n/a	2
9.535700e+01	2.5	Image	1	7	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	indoor25.jpg	animate8.jpg	61.708	3.6366	2
1.042060e+02	1	MoneyCue	1	8	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor5.jpg	animate22.jpg	51.867	4.3371	1
1.052060e+02	6	Anticipation	1	8	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor5.jpg	animate22.jpg	n/a	n/a	1
1.112220e+02	2.5	Image	1	8	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor5.jpg	animate22.jpg	64.547	-0.03847	1
1.200710e+02	1	MoneyCue	1	9	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor16.jpg	animate29.jpg	65.31	-0.96409	2
1.210710e+02	2	Anticipation	1	9	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor16.jpg	animate29.jpg	n/a	n/a	2
1.230870e+02	2.5	Image	1	9	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor16.jpg	animate29.jpg	67.267	-1.5639	2
1.339030e+02	1	MoneyCue	1	10	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor65.jpg	inanimate41.jpg	58.933	1.5032	2
1.349020e+02	6	Anticipation	1	10	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor65.jpg	inanimate41.jpg	n/a	n/a	2
1.409020e+02	2.5	Image	1	10	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor65.jpg	inanimate41.jpg	56.624	4.2445	2
1.517170e+02	1	MoneyCue	1	11	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor67.jpg	inanimate43.jpg	68.767	-1.1929	3
1.527170e+02	2	Anticipation	1	11	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor67.jpg	inanimate43.jpg	n/a	n/a	3
1.547170e+02	2.5	Image	1	11	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor67.jpg	inanimate43.jpg	67.167	-1.6749	3
1.655330e+02	1	MoneyCue	1	12	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor55.jpg	inanimate31.jpg	58.933	-0.55628	2
