onset	duration	TrialEvent	BlockNumber	TrialNumber	Condition	SceneCategory	ObjectCategory	SceneRem	ObjectRem	MemCategory	Target	Distracter	PreEvent_PupilMax	Event_PupilDilation	MemoryStrength
2.166000e+00	1	MoneyCue	1	1	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor15.jpg	animate28.jpg	59.033	11.655	3
3.166000e+00	6	Anticipation	1	1	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor15.jpg	animate28.jpg	n/a	n/a	3
9.166000e+00	2.5	Image	1	1	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor15.jpg	animate28.jpg	78.105	5.1131	3
1.789800e+01	1	MoneyCue	1	2	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor65.jpg	inanimate41.jpg	80.743	-1.1757	3
1.889800e+01	4	Anticipation	1	2	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor65.jpg	inanimate41.jpg	n/a	n/a	3
2.289800e+01	2.5	Image	1	2	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor65.jpg	inanimate41.jpg	80.333	0.74863	3
3.363000e+01	1	MoneyCue	1	3	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor18.jpg	animate30.jpg	79.571	-2.2651	2
3.463000e+01	2	Anticipation	1	3	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor18.jpg	animate30.jpg	n/a	n/a	2
3.663000e+01	2.5	Image	1	3	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor18.jpg	animate30.jpg	75.267	-0.98798	2
4.636200e+01	1	MoneyCue	1	4	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor37.jpg	animate39.jpg	77.879	0.25166	2
4.736200e+01	4	Anticipation	1	4	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor37.jpg	animate39.jpg	n/a	n/a	2
5.136200e+01	2.5	Image	1	4	AROUSING	FORGOTSCENE	FORGOTOBJECT	0	0	FF	outdoor37.jpg	animate39.jpg	70.9	4.294	2
6.111100e+01	1	MoneyCue	1	5	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor66.jpg	inanimate18.jpg	81.1	0.90685	3
6.211100e+01	2	Anticipation	1	5	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor66.jpg	inanimate18.jpg	n/a	n/a	3
6.412700e+01	2.5	Image	1	5	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	indoor66.jpg	inanimate18.jpg	75.759	4.0309	3
7.485900e+01	1	MoneyCue	1	6	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor31.jpg	animate12.jpg	72.6	-0.32131	3
7.585900e+01	4	Anticipation	1	6	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor31.jpg	animate12.jpg	n/a	n/a	3
7.985900e+01	2.5	Image	1	6	AROUSING	FORGOTSCENE	REMOBJECT	0	1	FR	indoor31.jpg	animate12.jpg	73.788	0.91651	3
8.857500e+01	1	MoneyCue	1	7	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor13.jpg	animate2.jpg	76.672	-2.1944	1
8.957500e+01	6	Anticipation	1	7	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor13.jpg	animate2.jpg	n/a	n/a	1
9.559100e+01	2.5	Image	1	7	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor13.jpg	animate2.jpg	71.033	6.9339	1
1.053070e+02	1	MoneyCue	1	8	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor35.jpg	animate15.jpg	71.736	-1.4484	2
1.063070e+02	2	Anticipation	1	8	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor35.jpg	animate15.jpg	n/a	n/a	2
1.083230e+02	2.5	Image	1	8	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor35.jpg	animate15.jpg	71.263	4.5075	2
1.170560e+02	1	MoneyCue	1	9	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor11.jpg	animate25.jpg	67	7.6557	3
1.180720e+02	6	Anticipation	1	9	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor11.jpg	animate25.jpg	n/a	n/a	3
1.240720e+02	2.5	Image	1	9	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor11.jpg	animate25.jpg	61.099	16.503	3
1.328040e+02	1	MoneyCue	1	10	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor50.jpg	inanimate26.jpg	69.143	-1.4568	3
1.338040e+02	4	Anticipation	1	10	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor50.jpg	inanimate26.jpg	n/a	n/a	3
1.378040e+02	2.5	Image	1	10	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor50.jpg	inanimate26.jpg	78.967	0.63989	3
1.485530e+02	1	MoneyCue	1	11	NEUTRAL	FORGOTSCENE	FORGOTOBJECT	0	0	FF	indoor71.jpg	inanimate23.jpg	63.472	-1.9916	2
