onset	duration	TrialEvent	BlockNumber	TrialNumber	Condition	SceneCategory	ObjectCategory	SceneRem	ObjectRem	MemCategory	Target	Distracter	PreEvent_PupilMax	Event_PupilDilation	MemoryStrength
2.117000e+00	1	MoneyCue	3	1	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor48.jpg	animate45.jpg	59.5	0.54918	2
3.133000e+00	2	Anticipation	3	1	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor48.jpg	animate45.jpg	n/a	n/a	2
5.133000e+00	2.5	Image	3	1	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor48.jpg	animate45.jpg	59.167	3.2844	2
1.584800e+01	1	MoneyCue	3	2	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor8.jpg	animate48.jpg	53.633	1.5484	2
1.684800e+01	4	Anticipation	3	2	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor8.jpg	animate48.jpg	n/a	n/a	2
2.084800e+01	2.5	Image	3	2	NEUTRAL	FORGOTSCENE	REMOBJECT	0	1	FR	outdoor8.jpg	animate48.jpg	60.967	2.3448	2
3.158000e+01	1	MoneyCue	3	3	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor52.jpg	inanimate28.jpg	57.65	3.8172	3
3.258000e+01	6	Anticipation	3	3	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor52.jpg	inanimate28.jpg	n/a	n/a	3
3.859600e+01	2.5	Image	3	3	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor52.jpg	inanimate28.jpg	63.1	-1.3787	3
4.732800e+01	1	MoneyCue	3	4	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor70.jpg	inanimate46.jpg	51.365	-0.71792	1
4.832800e+01	4	Anticipation	3	4	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor70.jpg	inanimate46.jpg	n/a	n/a	1
5.232800e+01	2.5	Image	3	4	NEUTRAL	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor70.jpg	inanimate46.jpg	57.5	3.4508	1
6.104400e+01	1	MoneyCue	3	5	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor58.jpg	inanimate34.jpg	57.567	-1.1683	3
6.206000e+01	6	Anticipation	3	5	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor58.jpg	inanimate34.jpg	n/a	n/a	3
6.807600e+01	2.5	Image	3	5	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	outdoor58.jpg	inanimate34.jpg	52.561	6.3837	3
7.779200e+01	1	MoneyCue	3	6	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor63.jpg	inanimate39.jpg	53.833	-0.68728	2
7.879200e+01	2	Anticipation	3	6	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor63.jpg	inanimate39.jpg	n/a	n/a	2
8.080800e+01	2.5	Image	3	6	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor63.jpg	inanimate39.jpg	49.667	1.8281	2
8.954100e+01	1	MoneyCue	3	7	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor57.jpg	inanimate33.jpg	54.8	0.52017	3
9.055700e+01	2	Anticipation	3	7	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor57.jpg	inanimate33.jpg	n/a	n/a	3
9.255700e+01	2.5	Image	3	7	AROUSING	REMSCENE	REMOBJECT	1	1	RR	outdoor57.jpg	inanimate33.jpg	50.521	5.8582	3
1.022890e+02	1	MoneyCue	3	8	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor66.jpg	inanimate18.jpg	48.325	0.058116	3
1.032890e+02	4	Anticipation	3	8	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor66.jpg	inanimate18.jpg	n/a	n/a	3
1.072890e+02	2.5	Image	3	8	AROUSING	REMSCENE	REMOBJECT	1	1	RR	indoor66.jpg	inanimate18.jpg	52.033	5.9393	3
1.160210e+02	1	MoneyCue	3	9	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor28.jpg	animate10.jpg	50.327	0.17352	3
1.170210e+02	4	Anticipation	3	9	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor28.jpg	animate10.jpg	n/a	n/a	3
1.210370e+02	2.5	Image	3	9	AROUSING	REMSCENE	FORGOTOBJECT	1	0	RF	indoor28.jpg	animate10.jpg	52.267	4.6947	3
1.317530e+02	1	MoneyCue	3	10	NEUTRAL	REMSCENE	REMOBJECT	1	1	RR	outdoor55.jpg	inanimate31.jpg	49.371	-0.28959	2
